Administración Nacional de Educación Pública|División de Investigación, Evaluación y Estadística |3|División de Investigación Evaluación y Estadística
Administración Nacional de Educación Pública|División de Planificación y Desarrollo Estratégico Educativo|3|División de Planificación y Desarrollo Estratégico Educativo
Empresa Pública|División Servicios Convergentes|3|División Servicios Convergentes
Institución Extranjera|Doctorado Multiinstitucional y Multidiscplinar en Difusi{on del Conocimient|2|Doctorado Multiinstitucional y Multidiscplinar en Difusi{on del Conocimient
Institución Extranjera|Domene|10|Domene
Empresa Privada|DOMS Ltda|5|DOMS Ltda
Institución Extranjera|Donghua University Shanghai|2|Donghua University Shanghai
Universidad de la República|DPA&P|1|UDELAR
Universidad de la República|Dpto Alimentos|1|Facultad de Química-UDELAR
Universidad de la República|Dpto Basico de Medicina. Depto. Cardiologia|1|Facultad de Medicina-UDELAR
Universidad Politécnica de Madrid|Dpto Biotecnología|2|Dpto Biotecnología
Universidad de la República|Dpto de Fisiología, Facultad de Medicina. UdelaR.|1|Facultad de Medicina-UDELAR
Universidad de la República|Dpto de nefrología y CMN,H de Clínicas, Fac. de Medicina|1|Facultad de Medicina-UDELAR
Universidad de la República|Dpto de Reproduccion|1|Facultad de Veterinaria-UDELAR
Institución Extranjera|Dpto Fisiología, Biología e Inmunología|2|Dpto Fisiología_ Biología e Inmunología
Universidad de la República|Dpto. Ciencias Fisiológicas|1|Facultad de Medicina-UDELAR
Universidad de la República|Dpto. Ciencias Fisiológicas.|1|Facultad de Medicina-UDELAR
Universidad de la República|Dpto. de Fisiología|1|Facultad de Medicina-UDELAR
Universidad de la República|Dpto. Educacion Fisica y Salud|1|Instituto Superior de Educación Física-UDELAR
Universidad de la República|Dpto. de Patología|1|Facultad de Veterinaria-UDELAR
Universidad de la República|Dpto. Patología|1|Facultad de Veterinaria-UDELAR
Universidad de la República|Dpto. Patología Aniamal: Medicina Veterinaria, León, España.|1|Facultad de Veterinaria-UDELAR
Universidad de la República|Dpto. Prod. Animal y Pasturas (DPAyP)|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Producción Animal y Pasturas (DPAyP)|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto.Biol.Veg.-IMBIV(Univ. Nac.Córdoba,Argentina)|2|Dpto.Biol.Veg.-IMBIV(Univ. Nac.Córdoba_Argentina)
Universidad de la República|Dr. Gabriel Usera|12|Dr. Gabriel Usera
Empresa Privada|Dr. Jorge Bonino|11|Dr. Jorge Bonino
Sin financiamiento|Dirección Nacional de Sanidad de las Fuerzas Armadas|3|Drección Nacional de  Sanidad de las Fuerzas Armadas
Sin financiamiento|Drección Nacional de  Sanidad de las Fuerzas Armadas|3|Drección Nacional de  Sanidad de las Fuerzas Armadas
Empresa Privada|Dreghal S.A.|5|Dreghal S.A.
Institución Extranjera|Drexel university|2|Drexel University
Institución Extranjera|DRJS/FFEPMM|12|DRJS/FFEPMM
Institución Extranjera|DRJS/STAPS/CRAM (Sports Santé)|9|DRJS
Otros|DTC|5|DTC
Universidad de la República|Dto. Biol Celular y Molecular|1|Facultad de Veterinaria-UDELAR
Universidad de la República|Dto. Biologia Cel y Molecular|1|Facultad de Veterinaria-UDELAR
Universidad de la República|Dto. de Producción Animal|1|Facultad de Veterinaria-UDELAR
Institución Extranjera|Duke University|2|Duke University
Duke University|Duke University|2|Duke University
Duke University||2|Duke University
Empresa Privada|Durán Reproducción Animal|5|Durán Reproducción Animal
Empresa Privada|EBATEL S.A|5|EBATEL S.A
Empresa Privada|ECOLAB|5|ECOLAB
Empresa Privada|ECOLAT - Uruguay|8|ECOLAT - Uruguay
No corresponde|ECOLAT S.A (ex-Parmalat S.A)|5|ECOLAT S.A (ex-Parmalat S.A)
Institución Extranjera|Ecole Condé Paris|11|Ecole Condé Paris
Institución Extranjera|ecole de communication visuelle|10|ecole de communication visuelle
Institución Extranjera|Ecole des Ponts ParisTech|2|Ecole des Ponts ParisTech
Empresa Privada|ecole lacanienne de psychanalyse|9|ecole lacanienne de psychanalyse
Institución Extranjera|Ecole Nationale Supérieure Agronomique de Montpellier|2|Ecole Nationale Supérieure Agronomique de Montpellier
Institución Extranjera|Ecole Nationale Supérieure d´Architecture de Nancy|2|Ecole Nationale Supérieure d´Architecture de Nancy
Ecole Nationale Superieure des Telecommunications|Ecole Nationale Superieure des Telecommunications|2|Ecole Nationale Superieure des Telecommunications
Institución Extranjera|École Normale Supérieure de Cachan|2|École Normale Supérieure de Cachan
Institución Extranjera|Ecole Normale Supérieure de Lyon|2|Ecole Normale Supérieure de Lyon
Institución Extranjera|École Normale Supérieure de Paris|2|École Normale Supérieure de Paris
Ecole Polytechnique Federale de Lausanne|Ecole Polytechnique Federale de Lausanne|2|Ecole Polytechnique Federale de Lausanne
Institución Extranjera|Ecole superieur Agro Developpement International|2|Ecole superieur Agro Developpement International
Institución Extranjera|Ecole Supérieure d´Agriculture d´Angers|2|Ecole Supérieure d´Agriculture d´Angers
Institución Extranjera|Ecole Superieure de Physique et de Chimie Industrielle|2|Ecole Superieure de Physique et de Chimie Industrielle
Institución Extranjera|Ecole Superieure de Travail Social|2|Ecole Superieure de Travail Social
Organizaciones Sin Fines de Lucro|Ecología y Conservación de la Biodiversidad de Uruguay|9|Ecología y Conservación de la Biodiversidad de Uruguay
Universitat de Valencia|Economía|2|Economía
Universidad de la República|Economía y Administración Veterinaria|1|Facultad de Veterinaria-UDELAR
Institución Extranjera|ECOO|10|ECOO
Otros|ECOPLATA|5|ECOPLATA
Institución Extranjera|Ecozoológico San Martín|10|Ecozoológico San Martín
Otra institución nacional|Ecqus - Protectora de Animales|9|Ecqus - Protectora de Animales
Empresa Privada|EDATIR S.A.|5|EDATIR S.A.
Empresa Privada|Editorial Eme Latinoamérica|5|Editorial Eme Latinoamérica
Liceo Privado|Edu School|11|Edu School
Empresa Privada|Eduardo A. Benech S.A |5|Eduardo A. Benech S.A
Institución Extranjera|Eecuela Técnica Superior de Arquitectura de Madrid |2|Eecuela Técnica Superior de Arquitectura de Madrid
Universidad de la República|EEEMAC|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|EEMAC|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Efectos antioxidantes de la Aspirina|1|Efectos antioxidantes de la Aspirina
Institución Extranjera|Egoin SA|8|Egoin SA
Institución Extranjera|Eidgenössische Technische Hochschule Zürich |2|Eidgenössische Technische Hochschule Zürich
No corresponde|Ejercicio Liberal|12|Ejercicio liberal de la profesión
Otros|Ejercicio liberal de la profesión|11|Ejercicio liberal de la profesión
Empresa Privada|Ejercicio liberal de la profesión|11|Ejercicio liberal de la profesión
Organizaciones Sin Fines de Lucro|El Abrojo|9|El Abrojo
Institución Extranjera|EL COLEGIO DE MEXICO|2|EL COLEGIO DE MEXICO
Empresa Privada|El País S.A.|5|El País S.A.
Institución Extranjera|El Perro Amarillo, Hospital Especializado|8|El Perro Amarillo_ Hospital Especializado
Empresa Privada|El Tejar|8|EL Tejar- Uruguay
Otros|EL Tejar- Uruguay|5|EL Tejar- Uruguay
Empresa Privada|El Trigal S.A.|5|El Trigal S.A.
Institución Extranjera|Eléctrica Regional Centro-Sur, C.A.|8|Eléctrica Regional Centro-Sur_ C.A.
Institución Extranjera|Electrical and Computer Engineering Department|2|Electrical and Computer Engineering Department
Institución Extranjera|Electrical Engineering Department|2|Electrical Engineering Department
Empresa Privada|ELECTRON S.A. Dpto. Canelones, Uruguay.|5|ELECTRON S.A. Dpto. Canelones_ Uruguay.
Empresa Privada|Electroplast S.A.|5|Electroplast S.A.
Empresa Privada|Electroquimica S.A|5|Electroquimica S.A
Empresa Privada|Electroquímica S.A.|5|Electroquimica S.A
Empresa Privada|ELECTROSISTEMAS SRL|5|ELECTROSISTEMAS SRL
Institución Extranjera|Embajada Británica en Uruguay|10|Embajada Británica en Uruguay
Institución Extranjera|Embajada de Francia en Uruguay y Cooperación francesa para el Cono Sur, Brasil y los países andinos|10|Embajada de Francia en Uruguay
Institución Extranjera|Embajada Suiza en Uruguay|10|Embajada Suiza en Uruguay
Universidad de la República|Embrapa|8|EMBRAPA
Conselho Nacional de Desenvolvimento Científico e Tecnológico/DF|EMBRAPA|8|EMBRAPA
Universidad de la República|EMBRAPA Empresa Brasileira de Pesquisa Agropecuária|8|EMBRAPA
Empresa Brasileira de Pesquisa Agropecuária|Embrapa Pecuária Sul.Sistema Embrapa de Gestão.MACROPROGRAMA 2: Nº 07/2009|8|EMBRAPA
Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro|EMBRAPA-Agrobiología|8|EMBRAPA
Empresa Brasileira de Pesquisa Agropecuária||8|EMBRAPA
Institución Extranjera|EMBRAPA Recursos Genéticos e Biotecnologia|8|EMBRAPA
Institución Extranjera|EMBRAPA, UEPAE Cinco Cruzes de Bage|8|EMBRAPA
Empresa Privada|Embryo Tech|8|Embryo Tech
Empresa Privada|Emergencia UNO|5|Emergencia UNO
Emory University|Emory University|2|Emory University
Emory University||2|Emory University
Empresa Privada|Empower U|9|Empower U
Otros|Empresa Alassio SA|5|Empresa Alassio SA
Institución Extranjera|Embrapa Pecuária Sul|8|Empresa Brasileira de Pesquisa Agropecuária
Institución Extranjera|Empresa Brasileira de Pesquisa Agropecuaria|8|Empresa Brasileira de Pesquisa Agropecuária
Empresa Brasileira de Pesquisa Agropecuária|Empresa Brasileira de Pesquisa Agropecuária|8|Empresa Brasileira de Pesquisa Agropecuária
Universidad de la República|Empresa Brasileira de Pesquisa Agropecuária|8|Empresa Brasileira de Pesquisa Agropecuária
Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro|Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro|8|Empresa Brasileira de Pesquisa Agropecuária
Empresa Privada|Empresa Constructora Félix M.Máscolo|5|Empresa Constructora Félix M.Máscolo
Empresa Privada|Empresa constructora Salesi Siciliano|12|Empresa constructora Salesi Siciliano
Institución Extranjera|Empresa de base tecnológica|8|Empresa de base tecnológica
Institución Extranjera|Empresa de Química Fina|8|Empresa de Química Fina
Empresa Privada|Empresa Independiente|5|Empresa Independiente
Empresa Privada|Empresa Jackson srl|5|Empresa Jackson srl
Institución Extranjera|Empresa Nacional de Celulosa España|8|Empresa Nacional de Celulosa España
Institución Extranjera|Empresa Nacional de Residuos Radiactivos|8|Empresa Nacional de Residuos Radiactivos
Empresa Privada|Empresa Point del Uruguay|12|Empresa Point del Uruguay
Empresa Privada||12|Empresa Privada
Empresa Privada|Empresa Privada del exterior|11|Empresa Privada del exterior
Empresa Pública||3|Empresa Pública
Empresa Privada|Empresa Unipersonal|11|Empresa Unipersonal
Otros|Empresas de Agroquímicos|5|Empresas de Agroquímicos
Empresa Privada|Emprsea Constructora|5|Empresa Constructora
Organizaciones Sin Fines de Lucro|Encare|9|Encare
Institución Extranjera|ENCE|8|ENCE
Empresa Privada|ENCE|8|ENCE
Institución Extranjera|Endocrine & Polypeptide Laboratory, Tulane Medical School|8|Endocrine & Polypeptide Laboratory_ Tulane Medical School
Empresa Privada|Enel Green Power|8|Enel Green Power
Empresa Privada|Energía libre Paysandu|5|Energía libre Paysandu
National Institute of Standards and Technology|Energy and Environment Division|2|Energy and Environment Division
Empresa Privada|Energy Research & Development Institute SA|8|Energy Research & Development Institute SA
Institución Extranjera|Ensemble la Mennais, Lycée Institution St Malo La Providence|8|Ensemble la Mennais_ Lycée Institution St Malo La Providence
Organizaciones Sin Fines de Lucro|Enseña Uruguay|9|Enseña Uruguay
Empresa Privada|ENVIDRIO -  Ebigold S.A. |5|ENVIDRIO
Empresa Privada|ENVIRO consultores|5|ENVIRO consultores
Otros|Enviro Consultores|5|ENVIRO consultores
Institución Extranjera|Environmental Protection Agency|10|Environmental Protection Agency
Empresa Privada|Enzo De Nicola|12|Enzo De Nicola
Institución Extranjera|EPS Lugo|8|EPS Lugo
Empresa Privada|EQSA|12|EQSA
Empresa Privada|Equipo Grupo Consultores|5|Equipo Grupo Consultores
Otra institución nacional|Equipo Operativo del Gabinete Ministerial de la Innovación|3|Equipo Operativo del Gabinete Ministerial de la Innovación
Otros|Equipo Técnico Interdisciplinario|12|Equipo Técnico Interdisciplinario
Empresa Privada|Equipos Consultores Asociados|5|Equipos Consultores Asociados
Empresa Privada|Equipos Industriales ltda|12|Equipos Industriales ltda
Empresa Privada|Equipos Mori|5|Equipos Mori
Empresa Privada|Equital S.A.|5|Equital S.A.
Institución Extranjera|Ericsson|8|Ericsson
Institución Extranjera|Ericsson Ireland Research Centre|8|Ericsson
Empresa Privada|Ernst & Young|8|Ernst & Young
Otros|Erwy School|11|Erwy School
Organizaciones Sin Fines de Lucro|ESALCU|9|ESALCU
Institución Extranjera|Escola de Engenharia de Lorena|2|Escola de Engenharia de Lorena
Institución Extranjera|Escola de Engenharia de Sao Carlos, Universidade de Sao Paulo|2|Escola de Engenharia de Sao Carlos_ Universidade de Sao Paulo
Universidade de São Paulo|Escola Superior de Agricultura Luiz de Queiroz|2|Escola Superior de Agricultura Luiz de Queiroz
Empresa Privada|ESCRITORIO DUTRA|5|ESCRITORIO DUTRA
Otra|Escuela Agraria Montes|9|Escuela Agraria Montes
Institución Extranjera|Escuela Argentina de Micro-Nanoelectrónica, Tecnología y Aplicaciones |2|Escuela Argentina de Micro-Nanoelectrónica_ Tecnología y Aplicaciones
Institución Extranjera|Escuela de Caminos, Canales y Puertos|9|Escuela de Caminos_ Canales y Puertos
Otra institución nacional|Escuela de Cine del Uruguay|9|Escuela de Cine del Uruguay
Empresa Privada|Escuela de Comedia Musical|5|Escuela de Comedia Musical
Empresa Privada|Escuela de Enfermería Madame Curie|5|Escuela de Enfermería Madame Curie
Otra|Escuela de Enología|9|Escuela de Enología
Universidad de la República|Escuela de Graduados de la Facultad de Medicina|1|Escuela de Graduados_ Facultad de Medicina
Universidad de la República|Escuela de Graduados, Facultad de Medicina|1|Escuela de Graduados_ Facultad de Medicina
Institución Extranjera|Escuela de ICCyP y de Ingeniería de Minas|2|Escuela de ICCyP y de Ingeniería de Minas
Institutos privados de enseñanza técnico profesional / Institutos de idiomas|Escuela de Informatica|11|Escuela de Informática
Otra institución nacional|Escuela de Informatica|11|Escuela de Informática
Otros|Escuela de Informática|11|Escuela de Informática
Institución Extranjera|Escuela de Ingeniería Electrónica|2|Escuela de Ingeniería Electrónica
Otra|Escuela de Maquinaria Agrícola Libertad|9|Escuela de Maquinaria Agrícola Libertad
Universidad de la República|Escuela de Nutrición - Facualtad de Química|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Ntrición|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutirción. Fac. de Medicina|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrción|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición - Departamento de Geriatría|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición - UdelaR|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición / Fac. de Medicina|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición / Facultad de Medicina|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición UDELAR|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición y Dietética|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela de Nutrición y Dietética UDELAR - Programa APEX Cerro|1|Escuela de Nutrición y Dietetica-UDELAR
Organizaciones Sin Fines de Lucro|Escuela de Oficios Don Bosco - Movimiento Tacurú|9|Escuela de Oficios Don Bosco
Institución Extranjera|"Escuela de Posgrados ""Alberto Soriano"", Facultad Agronomía, UBA"|2|"Escuela de Posgrados ""Alberto Soriano""_ Facultad Agronomía_ UBA"
Institución Extranjera|"Escuela para Graduados ""Alberto Soriano"", Facultad de Agronomía, UBA"|2|"Escuela de Posgrados ""Alberto Soriano""_ Facultad Agronomía_ UBA"
Empresa Privada|Escuela de Psicología Social Dr. Enrique Pichon Riviere|9|Escuela de Psicología Social Dr. Enrique Pichon Riviere
Universidad de la República|Escuela de Tecnología Odontológica - UDeLaR|1|Escuela de Tecnología Odontológica
Otra|Escuela de Vitivinicultura El Colorado|9|Escuela de Vitivinicultura El Colorado
Otra institución nacional|Escuela MAPA|9|Escuela MAPA
Otras Dependencias Gubernamentales|"Escuela Nacional de Administración Pública  ""Dr Aquiles Lanza"""|3|"Escuela Nacional de Administración Pública  ""Dr Aquiles Lanza"""
Institución Extranjera|Escuela Nueva Juan Mantovani|10|Escuela Nueva Juan Mantovani
Escuela Politécnica del Ejército|Escuela Politécnica del Ejército|3|Escuela Politécnica del Ejército
Institución Extranjera|Escuela Superior de Informática|2|Escuela Superior de Informática
Institución Extranjera|Escuela Superior de Informática, Depto. Tecnologías y Sists. Info.|2|Escuela Superior de Informática_ Depto. Tecnologías y Sists. Info.
Institución Extranjera|Escuela Superior Latinoamericana de Informática|2|Escuela Superior Latinoamericana de Informática
Institución Extranjera|Escuela Técnica de Ingeniería|2|Escuela Técnica de Ingeniería
Universidad del Pais Vasco/Euskal Herriko Unibertsitatea|Escuela Técnica Superior de Ingeniería|2|Escuela Técnica Superior de Ingeniería
Institución Extranjera|Escuela técnica Superior de Ingeniería|2|Escuela Técnica Superior de Ingeniería
Institución Extranjera|ESCUELA TECNICA SUPERIOR DE INGENIERIA QUIMICA|2|ESCUELA TECNICA SUPERIOR DE INGENIERIA QUIMICA
Institución Extranjera|Escuela Técnica Superior de Ingeniería_Universidad de Sevilla|2|Escuela Técnica Superior de Ingeniería_Universidad de Sevilla
Universidad Politécnica de Madrid|Escuela Técnica Superior de Ingenieros Agrónomos|2|Escuela Técnica Superior de Ingenieros Agrónomos
Institución Extranjera|Escuela Técnica Superior de Ingenieros Agrónomos, Universidad Politécnica d|2|Escuela Técnica Superior de Ingenieros Agrónomos_ Universidad Politécnica d
Institución Extranjera|Escuela Técnica Superior de Ingenieros de Telecomunicación|2|Escuela Técnica Superior de Ingenieros de Telecomunicación
Universidad de la República|Escuela Universitaria Centro de Diseño|1|Centro de Diseño Industrial-UDELAR
Universidad de la República|Escuela Universitaria de Bibliotecología y Ci. - UDeLaR|1|Facultad de Información y Comunicación-UDELAR
Universidad de la República|Escuela Universitaria de Música - UDeLaR|1|Escuela Universitaria de Música-UDELAR
Universidad de la República|Escuela Universitaria de Nutrición y Dietética - UDeLaR|1|Escuela de Nutrición y Dietetica-UDELAR
Universidad de la República|Escuela Universitaria de Parteras - UDeLaR|1|Escuela Universitaria de Parteras-UDELAR
Universidad de la República|Escuela Universitaria de Psicología|1|Facultad de Psicología-UDELAR
No corresponde|Escuela Universitaria de Servicio Social|1|Escuela Universitaria de Servicio Social
Universidad de la República|Escuela Universitaria de Tecnología Médica, UDeLaR, Uruguay|1|Escuela Universitaria de Tecnología Médica-UDELAR
Universidad de la República|Escuela Universitaria de Tecnología Médica - UDeLaR|1|Escuela Universitaria de Tecnología Médica-UDELAR
Universidad de la República|Facultad de Medicina - EUTM|1|Escuela Universitaria de Tecnología Médica-UDELAR
Empresa Privada|Escuela y Liceo Elbio Fernández/ Instituto de Formación Docente|5|Escuela y Liceo Elbio Fernández/ Instituto de Formación Docente
Otra institución nacional|Escuelas Familiares Agrarias|9|Escuelas Familiares Agrarias
Institutos privados de enseñanza técnico profesional / Institutos de idiomas|Escuelas IADE|11|Escuelas IADE
Empresa Privada|Escuelita de Equitacion de la Brigada de Caballeria Nro 1|3|Escuelita de Equitacion de la Brigada de Caballeria Nro 1
Universidad de la República|Espacio Interdiscipliario|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario - UdelaR|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario - Universidad de la República|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario UdelaR|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario. C I Cambio y la Variabilidad Climática|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio Interdisciplinario y Facultad de Agronomía- UdelaR|1|Espacio Interdisciplinario-UDELAR
Universidad de la República|Espacio interdisciplinario CSIC|1|Espacio Interdisciplinario-UDELAR
Empresa Privada|Espacio Pliegues|5|Espacio Pliegues
Organizaciones Sin Fines de Lucro|Espacio Salud|9|Espacio Salud
Universidad de la República|España|12|España
Empresa Privada|Espina obras hidráulicas|8|Espina obras hidráulicas
Empresa Privada|Establecimienentos Juanicó S.A|5|Establecimienentos Juanicó S.A
Empresa Privada|"Establecimiento ""El Abrojal"""|5|"Establecimiento ""El Abrojal"""
Empresa Privada|"Establecimiento ""El Algarrobo"""|5|"Establecimiento ""El Algarrobo"""
Empresa Privada|"Establecimiento ""La Mariscala"""|5|"Establecimiento ""La Mariscala"""
Empresa Privada|"Establecimiento ""Los Arrayanes"""|5|"Establecimiento ""Los Arrayanes"""
Empresa Privada|"Establecimiento ""San Francisco"""|5|"Establecimiento ""San Francisco"""
Empresa Privada|"Establecimiento ""Santa Dorotea"""|5|"Establecimiento ""Santa Dorotea"""
Empresa Privada|Establecimiento “Don Florentino” |5|Establecimiento “Don Florentino”
Empresa Privada|Establecimiento Agrícola Villa Rosario|5|Establecimiento Agrícola Villa Rosario
Empresa Privada|establecimiento agropecuario|5|establecimiento agropecuario
Empresa Privada|"Establecimiento Agropecuario ""Los Álamos"""|5|"Establecimiento Agropecuario ""Los Álamos"""
Empresa Privada|Establecimiento Agropecuario “ La Baguala” |5|Establecimiento Agropecuario “ La Baguala”
Empresa Privada|Establecimiento agropecuario familiar|5|Establecimiento agropecuario familiar
Empresa Privada|Establecimiento del Ing. Agr. Julio García|5|Establecimiento del Ing. Agr. Julio García
Empresa Privada|Establecimiento del Ingr. Agr. Eduardo Britos|5|Establecimiento del Ingr. Agr. Eduardo Britos
Empresa Privada|Establecimiento del Sr. Alfredo Sasson |5|Establecimiento del Sr. Alfredo Sasson
Empresa Privada|Establecimiento El Chaparral |5|Establecimiento El Chaparral
Otros|establecimiento ganadero|5|establecimiento ganadero
Empresa Privada|Establecimiento La Blanca|5|Establecimiento La Blanca
Empresa Privada|Establecimiento Pretty Land|5|Establecimiento Pretty Land
Empresa Privada|establecimiento San Juan|5|establecimiento San Juan
Empresa Privada|Establecimiento Tranqueras Coloradas|5|Establecimiento Tranqueras Coloradas
Empresa Privada|"Establecimientos ""Piedra Mora"" y ""El Doradillo"""|5|"Establecimientos ""Piedra Mora"" y ""El Doradillo"""
Empresa Privada|Establecimientos “La Latita” y “El Cerro” |5|Establecimientos “La Latita” y “El Cerro”
Institución Extranjera|Estacion Biologica Corrientes|10|Estacion Biologica Corrientes
Institución Extranjera|Estación de Viticultura e Enoloxia de Galicia|10|Estación de Viticultura e Enoloxia de Galicia
Universidad de la República|Estación Experimental|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Dr. M.A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Dr. Mario A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Dr. Mario A. Cassinoni, UdelaR|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Dr. Mario Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación experimental M. A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental M.A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental M.A.Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental M.A.Cassinoni y Biologçia Vegetal|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Mario A. Cassinnoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Estación Experimental Mario A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Universidad de la República|Facultad de Agronomía Estación Experimental Dr Mario A. Cassinoni|1|Estación Experimental Dr. Mario A. Cassinoni-UDELAR
Institución Extranjera|Estäncia ORSI|10|Estäncia ORSI
Empresa Privada|Estancias del Lago SRL|5|Estancias del Lago SRL
Empresa Privada|Esterilizaciones SRL|5|Esterilizaciones SRL
Empresa Privada|ESTERO S. A.|5|ESTERO S. A.
Empresa Privada|ESTUARIO DEL PLATA (LISECK S.A.)|5|ESTUARIO DEL PLATA (LISECK S.A.)
No corresponde|Estudio|12|Estudio
Universidad de la República|Estudio  sobre el uso de videojuegos en las XO del Plan Ceibal en entornos|12|Estudio  sobre el uso de videojuegos en las XO del Plan Ceibal en entornos
Empresa Privada|Estudio / LT Arquitectos|5|Estudio
Empresa Privada|Estudio Arq. Fabio Berrutti Fogale|5|Estudio Arq. Fabio Berrutti Fogale
Empresa Privada|ESTUDIO ARQUITECTO CARLOS OTT Y ASOCIADOS|5|ESTUDIO ARQUITECTO CARLOS OTT Y ASOCIADOS
Empresa Privada|Estudio arquitectura Apolo, Boga, Cayón y Vera Ocampo|5|Estudio arquitectura Apolo_ Boga_ Cayón y Vera Ocampo
Empresa Privada|Estudio arquitectura Firpo+Rubini|5|Estudio arquitectura Firpo+Rubini
Empresa Privada|Estudio Arquitectura Hospitalaria|5|Estudio Arquitectura Hospitalaria
Empresa Privada|Estudio arquitectura Talice-Tosar|5|Estudio arquitectura Talice-Tosar
Empresa Privada|Estudio Barbosa Caravia & Co|5|Estudio Barbosa Caravia & Co
Empresa Privada|ESTUDIO BENECH-SPRECHMANN ARQUITECTOS|5|ESTUDIO BENECH-SPRECHMANN ARQUITECTOS
Empresa Privada|Estudio Bervejillo|5|Estudio Bervejillo
Empresa Privada|Estudio Bozzo|5|Estudio Bozzo
Empresa Privada|ESTUDIO CINCO ARQUITECTOS|5|ESTUDIO CINCO ARQUITECTOS
Empresa Privada|Estudio de Arquitecto Pablo Fagnoni|5|Estudio de Arquitecto Pablo Fagnoni
Empresa Privada|Estudio de arquitectura Castillo|5|Estudio de arquitectura Castillo
Empresa Privada|ESTUDIO DE ARQUITECTURA CASTRO-DANZA-MINETTI-OLVEIRA|5|ESTUDIO DE ARQUITECTURA CASTRO-DANZA-MINETTI-OLVEIRA
Empresa Privada|Estudio de Arquitectura Lempert Felder|5|Estudio de Arquitectura Lempert Felder
Empresa Privada|Estudio de Arquitectura Ulfe|5|Estudio de Arquitectura Ulfe
Institución Extranjera|Estudio de Ingeniería Hidráulica S.A. – BA – Argentina|8|Estudio de Ingeniería Hidráulica S.A. Argentina
Universidad de la República|Estudio de Música Electroacústica|8|Estudio de Música Electroacústica
Empresa Privada|Estudio Ferber - Arquitectos Asociados|5|Estudio Ferber - Arquitectos Asociados
Empresa Privada|Estudio FG|5|Estudio FG
Empresa Privada|Estudio Gómez Platero|5|Estudio Gómez Platero
Empresa Privada|Estudio Ibarra|5|Estudio Ibarra
Empresa Privada|Estudio Ingeniería Ambiental|5|Estudio Ingeniería Ambiental
Empresa Privada|Estudio Ingeniero José Pedro Podestá|5|Estudio Ingeniero José Pedro Podestá
Empresa Privada|Estudio JIB - Ingenieros Agrimensores|5|Estudio JIB - Ingenieros Agrimensores
Institución Extranjera|Estudio Jordán y Asociados|8|Estudio Jordán y Asociados
Empresa Privada|Estudio Lema |5|Estudio Lema
